"","...1","accuracy","seed","algorithm","dataset","task","SD"
"2821",0,47.5005912442106,0,"poissonvolume","ohsumed","text",3
"2822",1,51.8469092126777,1,"poissonvolume","ohsumed","text",3
"2823",2,48.9530425630028,2,"poissonvolume","ohsumed","text",3
"2824",3,45.2211836694991,3,"poissonvolume","ohsumed","text",3
"2825",4,45.4596117057731,4,"poissonvolume","ohsumed","text",3
"2826",5,47.0131166353296,5,"poissonvolume","ohsumed","text",3
"2827",6,46.4603676061494,6,"poissonvolume","ohsumed","text",3
"2828",7,44.4712125944465,7,"poissonvolume","ohsumed","text",3
"2829",8,50.4568636119105,8,"poissonvolume","ohsumed","text",3
"2830",9,47.619902084862,9,"poissonvolume","ohsumed","text",3
"2831",0,62.8603781926518,0,"poissonmbo","ohsumed","text",3
"2832",1,59.671497857006,1,"poissonmbo","ohsumed","text",3
"2833",2,62.8644164513827,2,"poissonmbo","ohsumed","text",3
"2834",3,61.6595448403365,3,"poissonmbo","ohsumed","text",3
"2835",4,60.9318339032557,4,"poissonmbo","ohsumed","text",3
"2836",5,59.6275144979686,5,"poissonmbo","ohsumed","text",3
"2837",6,57.1641420597523,6,"poissonmbo","ohsumed","text",3
"2838",7,60.3652208653866,7,"poissonmbo","ohsumed","text",3
"2839",8,58.4396306868631,8,"poissonmbo","ohsumed","text",3
"2840",9,56.4545032777228,9,"poissonmbo","ohsumed","text",3
"2841",0,61.3389439494155,0,"sparselabelpropagation","ohsumed","text",3
"2842",1,59.3887046496055,1,"sparselabelpropagation","ohsumed","text",3
"2843",2,60.7881102904546,2,"sparselabelpropagation","ohsumed","text",3
"2844",3,60.0390852339188,3,"sparselabelpropagation","ohsumed","text",3
"2845",4,54.6314561122231,4,"sparselabelpropagation","ohsumed","text",3
"2846",5,59.6366516703832,5,"sparselabelpropagation","ohsumed","text",3
"2847",6,60.6734564735087,6,"sparselabelpropagation","ohsumed","text",3
"2848",7,62.6043201800138,7,"sparselabelpropagation","ohsumed","text",3
"2849",8,58.0666098899166,8,"sparselabelpropagation","ohsumed","text",3
"2850",9,62.5154093176296,9,"sparselabelpropagation","ohsumed","text",3
"2851",0,55.861845448126,0,"centeredkernel","ohsumed","text",3
"2852",1,50.3555464937008,1,"centeredkernel","ohsumed","text",3
"2853",2,60.4499021714077,2,"centeredkernel","ohsumed","text",3
"2854",3,54.4989447605948,3,"centeredkernel","ohsumed","text",3
"2855",4,57.2010299398313,4,"centeredkernel","ohsumed","text",3
"2856",5,59.1955006671836,5,"centeredkernel","ohsumed","text",3
"2857",6,59.567402596184,6,"centeredkernel","ohsumed","text",3
"2858",7,61.2566834141704,7,"centeredkernel","ohsumed","text",3
"2859",8,54.632372722847,8,"centeredkernel","ohsumed","text",3
"2860",9,59.14083439606,9,"centeredkernel","ohsumed","text",3
"2861",0,58.9505282859252,0,"laplace","corpus","text",3
"2862",1,61.0237456830927,1,"laplace","corpus","text",3
"2863",2,58.609866818584,2,"laplace","corpus","text",3
"2864",3,61.5370693950598,3,"laplace","corpus","text",3
"2865",4,57.0820228608446,4,"laplace","corpus","text",3
"2866",5,58.931030092556,5,"laplace","corpus","text",3
"2867",6,60.0288034371645,6,"laplace","corpus","text",3
"2868",7,56.4716310253231,7,"laplace","corpus","text",3
"2869",8,59.6695008430034,8,"laplace","corpus","text",3
"2870",9,56.3426897774421,9,"laplace","corpus","text",3
"2871",0,56.5987765842633,0,"randomwalk","corpus","text",3
"2872",1,61.6205923054876,1,"randomwalk","corpus","text",3
"2873",2,54.5291559582726,2,"randomwalk","corpus","text",3
"2874",3,60.5731070518172,3,"randomwalk","corpus","text",3
"2875",4,58.2441171963713,4,"randomwalk","corpus","text",3
"2876",5,60.9841942249697,5,"randomwalk","corpus","text",3
"2877",6,61.486949232303,6,"randomwalk","corpus","text",3
"2878",7,57.759331201778,7,"randomwalk","corpus","text",3
"2879",8,62.3733213450295,8,"randomwalk","corpus","text",3
"2880",9,57.8301383018406,9,"randomwalk","corpus","text",3
"2881",0,55.4147431303858,0,"wnll","corpus","text",3
"2882",1,58.5619472996167,1,"wnll","corpus","text",3
"2883",2,57.7340023587556,2,"wnll","corpus","text",3
"2884",3,58.8984674365164,3,"wnll","corpus","text",3
"2885",4,62.2345606696177,4,"wnll","corpus","text",3
"2886",5,60.1776569586885,5,"wnll","corpus","text",3
"2887",6,56.010145830816,6,"wnll","corpus","text",3
"2888",7,55.5384553581497,7,"wnll","corpus","text",3
"2889",8,55.6542806246082,8,"wnll","corpus","text",3
"2890",9,58.3242986639778,9,"wnll","corpus","text",3
"2891",0,63.3125938738886,0,"mean_shifted_laplace","corpus","text",3
"2892",1,58.8966847021189,1,"mean_shifted_laplace","corpus","text",3
"2893",2,54.4744859882872,2,"mean_shifted_laplace","corpus","text",3
"2894",3,55.2188423121737,3,"mean_shifted_laplace","corpus","text",3
"2895",4,55.3337692817248,4,"mean_shifted_laplace","corpus","text",3
"2896",5,60.5118145433264,5,"mean_shifted_laplace","corpus","text",3
"2897",6,58.4261654644912,6,"mean_shifted_laplace","corpus","text",3
"2898",7,62.773725418343,7,"mean_shifted_laplace","corpus","text",3
"2899",8,58.8754796984246,8,"mean_shifted_laplace","corpus","text",3
"2900",9,54.3515287739495,9,"mean_shifted_laplace","corpus","text",3
"2901",0,58.8990105119223,0,"poissonmbo_old","corpus","text",3
"2902",1,52.6721679971927,1,"poissonmbo_old","corpus","text",3
"2903",2,57.1692599705703,2,"poissonmbo_old","corpus","text",3
"2904",3,53.3805216055279,3,"poissonmbo_old","corpus","text",3
"2905",4,49.965834830827,4,"poissonmbo_old","corpus","text",3
"2906",5,60.711062825095,5,"poissonmbo_old","corpus","text",3
"2907",6,55.4398627512956,6,"poissonmbo_old","corpus","text",3
"2908",7,57.5169712967421,7,"poissonmbo_old","corpus","text",3
"2909",8,60.3385910690893,8,"poissonmbo_old","corpus","text",3
"2910",9,59.6875821462626,9,"poissonmbo_old","corpus","text",3
"2911",0,63.4598187374779,0,"poissonmbobalanced","corpus","text",3
"2912",1,61.8856749798026,1,"poissonmbobalanced","corpus","text",3
"2913",2,55.1787108216137,2,"poissonmbobalanced","corpus","text",3
"2914",3,53.73103299773,3,"poissonmbobalanced","corpus","text",3
"2915",4,59.6846912378568,4,"poissonmbobalanced","corpus","text",3
"2916",5,56.5227899911201,5,"poissonmbobalanced","corpus","text",3
"2917",6,50.6205995256637,6,"poissonmbobalanced","corpus","text",3
"2918",7,56.4965616904629,7,"poissonmbobalanced","corpus","text",3
"2919",8,61.345603214046,8,"poissonmbobalanced","corpus","text",3
"2920",9,61.2740590881555,9,"poissonmbobalanced","corpus","text",3
"2921",0,54.5848116158559,0,"poisson2","corpus","text",3
"2922",1,55.8971162098746,1,"poisson2","corpus","text",3
"2923",2,50.3647677654628,2,"poisson2","corpus","text",3
"2924",3,59.0328660687201,3,"poisson2","corpus","text",3
"2925",4,59.2506347204881,4,"poisson2","corpus","text",3
"2926",5,60.3987899585354,5,"poisson2","corpus","text",3
"2927",6,63.0431404118908,6,"poisson2","corpus","text",3
"2928",7,60.215250916539,7,"poisson2","corpus","text",3
"2929",8,62.2840075165179,8,"poisson2","corpus","text",3
"2930",9,62.0637098103238,9,"poisson2","corpus","text",3
"2931",0,60.7576506092071,0,"poisson","corpus","text",3
"2932",1,53.1242915011458,1,"poisson","corpus","text",3
"2933",2,53.7821066799637,2,"poisson","corpus","text",3
"2934",3,56.5161767785998,3,"poisson","corpus","text",3
"2935",4,56.5352187417198,4,"poisson","corpus","text",3
"2936",5,58.3630589820296,5,"poisson","corpus","text",3
"2937",6,61.5894125547516,6,"poisson","corpus","text",3
"2938",7,59.7312929828279,7,"poisson","corpus","text",3
"2939",8,63.9916309628809,8,"poisson","corpus","text",3
"2940",9,57.8230748025263,9,"poisson","corpus","text",3
"2941",0,57.369770038659,0,"poissonbalanced","corpus","text",3
"2942",1,58.7665929166757,1,"poissonbalanced","corpus","text",3
"2943",2,60.1323903791818,2,"poissonbalanced","corpus","text",3
"2944",3,57.5008705442155,3,"poissonbalanced","corpus","text",3
"2945",4,55.4760614538051,4,"poissonbalanced","corpus","text",3
"2946",5,62.2924297088497,5,"poissonbalanced","corpus","text",3
"2947",6,51.2721945548842,6,"poissonbalanced","corpus","text",3
"2948",7,58.0949154177738,7,"poissonbalanced","corpus","text",3
"2949",8,55.2827015572605,8,"poissonbalanced","corpus","text",3
"2950",9,57.7653264848686,9,"poissonbalanced","corpus","text",3
"2951",0,61.6161137081608,0,"poissonvolume","corpus","text",3
"2952",1,61.4689211414979,1,"poissonvolume","corpus","text",3
"2953",2,61.2090185535699,2,"poissonvolume","corpus","text",3
"2954",3,54.8014405912127,3,"poissonvolume","corpus","text",3
"2955",4,55.5401149264561,4,"poissonvolume","corpus","text",3
"2956",5,59.0962884070433,5,"poissonvolume","corpus","text",3
"2957",6,63.0729435889188,6,"poissonvolume","corpus","text",3
"2958",7,62.8748097450962,7,"poissonvolume","corpus","text",3
"2959",8,57.3533173520115,8,"poissonvolume","corpus","text",3
"2960",9,53.9627459926327,9,"poissonvolume","corpus","text",3
"2961",0,62.5499618096894,0,"poissonmbo","corpus","text",3
"2962",1,55.7162920393938,1,"poissonmbo","corpus","text",3
"2963",2,51.4996844734709,2,"poissonmbo","corpus","text",3
"2964",3,56.9392203249171,3,"poissonmbo","corpus","text",3
"2965",4,57.9207802279059,4,"poissonmbo","corpus","text",3
"2966",5,54.3745974721257,5,"poissonmbo","corpus","text",3
"2967",6,58.1693891244861,6,"poissonmbo","corpus","text",3
"2968",7,57.3477402912617,7,"poissonmbo","corpus","text",3
"2969",8,57.5855678202145,8,"poissonmbo","corpus","text",3
"2970",9,53.2930236321413,9,"poissonmbo","corpus","text",3
"2971",0,64.2173150618168,0,"sparselabelpropagation","corpus","text",3
"2972",1,58.5376948757807,1,"sparselabelpropagation","corpus","text",3
"2973",2,56.5727595472185,2,"sparselabelpropagation","corpus","text",3
"2974",3,58.3071620277677,3,"sparselabelpropagation","corpus","text",3
"2975",4,48.393523095738,4,"sparselabelpropagation","corpus","text",3
"2976",5,57.8806011595214,5,"sparselabelpropagation","corpus","text",3
"2977",6,56.5715322446054,6,"sparselabelpropagation","corpus","text",3
"2978",7,59.6327839995498,7,"sparselabelpropagation","corpus","text",3
"2979",8,60.5819739919389,8,"sparselabelpropagation","corpus","text",3
"2980",9,56.6196592172805,9,"sparselabelpropagation","corpus","text",3
"2981",0,52.7692771956861,0,"centeredkernel","corpus","text",3
"2982",1,58.1360232967613,1,"centeredkernel","corpus","text",3
"2983",2,56.1455718383823,2,"centeredkernel","corpus","text",3
"2984",3,55.1855513672134,3,"centeredkernel","corpus","text",3
"2985",4,57.9394985993275,4,"centeredkernel","corpus","text",3
"2986",5,57.3133568459122,5,"centeredkernel","corpus","text",3
"2987",6,55.7264705987193,6,"centeredkernel","corpus","text",3
"2988",7,55.9570212641117,7,"centeredkernel","corpus","text",3
"2989",8,55.233255892979,8,"centeredkernel","corpus","text",3
"2990",9,64.1042542773875,9,"centeredkernel","corpus","text",3
"2991",0,83.7109264463067,0,"laplace","20news","text",3
"2992",1,81.9584879134346,1,"laplace","20news","text",3
"2993",2,92.1298288829236,2,"laplace","20news","text",3
"2994",3,84.6048166504859,3,"laplace","20news","text",3
"2995",4,82.68446085502,4,"laplace","20news","text",3
"2996",5,80.4096187469753,5,"laplace","20news","text",3
"2997",6,87.5223636350677,6,"laplace","20news","text",3
"2998",7,88.8041950741677,7,"laplace","20news","text",3
"2999",8,84.7961998909433,8,"laplace","20news","text",3
"3000",9,86.8867305978832,9,"laplace","20news","text",3
"3001",0,85.2300346134763,0,"randomwalk","20news","text",3
"3002",1,88.7628269846725,1,"randomwalk","20news","text",3
"3003",2,84.3538761406454,2,"randomwalk","20news","text",3
"3004",3,89.2901344548716,3,"randomwalk","20news","text",3
"3005",4,86.9255530541998,4,"randomwalk","20news","text",3
"3006",5,83.1638447251458,5,"randomwalk","20news","text",3
"3007",6,84.9468698401262,6,"randomwalk","20news","text",3
"3008",7,85.7237644446534,7,"randomwalk","20news","text",3
"3009",8,85.8242648834299,8,"randomwalk","20news","text",3
"3010",9,86.1153886065142,9,"randomwalk","20news","text",3
"3011",0,88.0314644226357,0,"wnll","20news","text",3
"3012",1,83.5898885806066,1,"wnll","20news","text",3
"3013",2,81.6601628887153,2,"wnll","20news","text",3
"3014",3,89.6116930237179,3,"wnll","20news","text",3
"3015",4,90.0708572971083,4,"wnll","20news","text",3
"3016",5,86.7940100779634,5,"wnll","20news","text",3
"3017",6,86.6136459451916,6,"wnll","20news","text",3
"3018",7,85.9563153187616,7,"wnll","20news","text",3
"3019",8,92.4672075994836,8,"wnll","20news","text",3
"3020",9,87.189909008433,9,"wnll","20news","text",3
"3021",0,86.427246817075,0,"mean_shifted_laplace","20news","text",3
"3022",1,85.1094432879297,1,"mean_shifted_laplace","20news","text",3
"3023",2,86.2753350642582,2,"mean_shifted_laplace","20news","text",3
"3024",3,88.2078813856141,3,"mean_shifted_laplace","20news","text",3
"3025",4,83.9817480107261,4,"mean_shifted_laplace","20news","text",3
"3026",5,86.309849445012,5,"mean_shifted_laplace","20news","text",3
"3027",6,89.308286872787,6,"mean_shifted_laplace","20news","text",3
"3028",7,87.3896441530803,7,"mean_shifted_laplace","20news","text",3
"3029",8,86.5561475650206,8,"mean_shifted_laplace","20news","text",3
"3030",9,82.7710832683851,9,"mean_shifted_laplace","20news","text",3
"3031",0,89.8125929375599,0,"poissonmbo_old","20news","text",3
"3032",1,91.3198967803715,1,"poissonmbo_old","20news","text",3
"3033",2,82.1654068147152,2,"poissonmbo_old","20news","text",3
"3034",3,92.9842956087191,3,"poissonmbo_old","20news","text",3
"3035",4,81.3170173813656,4,"poissonmbo_old","20news","text",3
"3036",5,84.2693760302383,5,"poissonmbo_old","20news","text",3
"3037",6,86.752667762194,6,"poissonmbo_old","20news","text",3
"3038",7,88.3581117445154,7,"poissonmbo_old","20news","text",3
"3039",8,86.4384345320948,8,"poissonmbo_old","20news","text",3
"3040",9,88.8194928311161,9,"poissonmbo_old","20news","text",3
"3041",0,85.9789361471021,0,"poissonmbobalanced","20news","text",3
"3042",1,85.3065578184113,1,"poissonmbobalanced","20news","text",3
"3043",2,88.5750860131194,2,"poissonmbobalanced","20news","text",3
"3044",3,89.2336348424156,3,"poissonmbobalanced","20news","text",3
"3045",4,88.0018926899324,4,"poissonmbobalanced","20news","text",3
"3046",5,83.7753942315632,5,"poissonmbobalanced","20news","text",3
"3047",6,87.9815179967331,6,"poissonmbobalanced","20news","text",3
"3048",7,90.5698536244939,7,"poissonmbobalanced","20news","text",3
"3049",8,83.5113551882076,8,"poissonmbobalanced","20news","text",3
"3050",9,85.4310132319155,9,"poissonmbobalanced","20news","text",3
"3051",0,86.613373468858,0,"poisson2","20news","text",3
"3052",1,88.7442236902669,1,"poisson2","20news","text",3
"3053",2,80.9204028292642,2,"poisson2","20news","text",3
"3054",3,85.3362630342171,3,"poisson2","20news","text",3
"3055",4,81.3653367723639,4,"poisson2","20news","text",3
"3056",5,84.1367687842474,5,"poisson2","20news","text",3
"3057",6,83.7732438580755,6,"poisson2","20news","text",3
"3058",7,85.6569612589379,7,"poisson2","20news","text",3
"3059",8,77.8062838223399,8,"poisson2","20news","text",3
"3060",9,86.2735502553739,9,"poisson2","20news","text",3
"3061",0,89.7890893583974,0,"poisson","20news","text",3
"3062",1,85.2699778587537,1,"poisson","20news","text",3
"3063",2,85.9844772855415,2,"poisson","20news","text",3
"3064",3,89.1425918736199,3,"poisson","20news","text",3
"3065",4,88.9254838148609,4,"poisson","20news","text",3
"3066",5,85.6426129704201,5,"poisson","20news","text",3
"3067",6,89.3767279077755,6,"poisson","20news","text",3
"3068",7,78.8771046474745,7,"poisson","20news","text",3
"3069",8,90.3964569835178,8,"poisson","20news","text",3
"3070",9,88.6023450200863,9,"poisson","20news","text",3
"3071",0,86.7701074810318,0,"poissonbalanced","20news","text",3
"3072",1,88.099344520267,1,"poissonbalanced","20news","text",3
"3073",2,89.6078227361456,2,"poissonbalanced","20news","text",3
"3074",3,83.6641530891197,3,"poissonbalanced","20news","text",3
"3075",4,86.7899312796398,4,"poissonbalanced","20news","text",3
"3076",5,93.6123275270708,5,"poissonbalanced","20news","text",3
"3077",6,86.906240916764,6,"poissonbalanced","20news","text",3
"3078",7,84.5637675352209,7,"poissonbalanced","20news","text",3
"3079",8,88.1183787156649,8,"poissonbalanced","20news","text",3
"3080",9,88.0371918720191,9,"poissonbalanced","20news","text",3
"3081",0,80.3138026051038,0,"poissonvolume","20news","text",3
"3082",1,83.831733669214,1,"poissonvolume","20news","text",3
"3083",2,90.0205902364762,2,"poissonvolume","20news","text",3
"3084",3,90.0083491780312,3,"poissonvolume","20news","text",3
"3085",4,84.3254090582774,4,"poissonvolume","20news","text",3
"3086",5,89.9471912338138,5,"poissonvolume","20news","text",3
"3087",6,86.9501299437125,6,"poissonvolume","20news","text",3
"3088",7,86.1275275181159,7,"poissonvolume","20news","text",3
"3089",8,92.189607914815,8,"poissonvolume","20news","text",3
"3090",9,88.5732336249409,9,"poissonvolume","20news","text",3
"3091",0,95.6900295961444,0,"poissonmbo","20news","text",3
"3092",1,87.9863485623915,1,"poissonmbo","20news","text",3
"3093",2,87.4069742558167,2,"poissonmbo","20news","text",3
"3094",3,87.0565612592381,3,"poissonmbo","20news","text",3
"3095",4,85.1193740221352,4,"poissonmbo","20news","text",3
"3096",5,85.4839247586732,5,"poissonmbo","20news","text",3
"3097",6,86.6529964777761,6,"poissonmbo","20news","text",3
"3098",7,90.2555971959858,7,"poissonmbo","20news","text",3
"3099",8,88.1943429826066,8,"poissonmbo","20news","text",3
"3100",9,89.2352843164653,9,"poissonmbo","20news","text",3
"3101",0,87.0187597348395,0,"sparselabelpropagation","20news","text",3
"3102",1,89.7965611779508,1,"sparselabelpropagation","20news","text",3
"3103",2,82.1444731173828,2,"sparselabelpropagation","20news","text",3
"3104",3,86.6067282085904,3,"sparselabelpropagation","20news","text",3
"3105",4,89.7183118681602,4,"sparselabelpropagation","20news","text",3
"3106",5,84.9717844400347,5,"sparselabelpropagation","20news","text",3
"3107",6,89.0986141824109,6,"sparselabelpropagation","20news","text",3
"3108",7,87.8178188216593,7,"sparselabelpropagation","20news","text",3
"3109",8,86.9576375415648,8,"sparselabelpropagation","20news","text",3
"3110",9,88.6588204632016,9,"sparselabelpropagation","20news","text",3
"3111",0,82.2920416669094,0,"centeredkernel","20news","text",3
"3112",1,84.8885913109425,1,"centeredkernel","20news","text",3
"3113",2,91.0343811673494,2,"centeredkernel","20news","text",3
"3114",3,85.6714160538283,3,"centeredkernel","20news","text",3
"3115",4,84.2995845526163,4,"centeredkernel","20news","text",3
"3116",5,86.1578153215665,5,"centeredkernel","20news","text",3
"3117",6,87.4657873919095,6,"centeredkernel","20news","text",3
"3118",7,85.9939042565009,7,"centeredkernel","20news","text",3
"3119",8,89.327223976375,8,"centeredkernel","20news","text",3
"3120",9,90.7282568805501,9,"centeredkernel","20news","text",3
